,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Cluster
1238,Graduation,Single,1730.0,0.0,0.0,2014-05-18,65.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
1239,UnderGraduate,Single,7500.0,1.0,0.0,2012-12-03,63.0,10.0,17.0,18.0,8.0,26.0,40.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0
1240,Graduation,Partner,40521.0,1.0,1.0,2013-04-05,82.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
1241,PhD,Partner,20427.0,1.0,0.0,2014-03-24,63.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
1242,Graduation,Partner,65106.0,0.0,1.0,2014-05-24,55.0,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1
1243,PhD,Partner,69969.0,0.0,0.0,2013-08-27,64.0,882.0,29.0,514.0,38.0,29.0,44.0,1.0,4.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,59.0,2
1244,Graduation,Partner,67433.0,0.0,2.0,2013-07-16,51.0,615.0,28.0,259.0,12.0,48.0,30.0,4.0,6.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,2
1245,PhD,Partner,77766.0,0.0,1.0,2013-02-22,97.0,1004.0,59.0,265.0,115.0,59.0,27.0,2.0,11.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,2
1246,Graduation,Partner,74716.0,0.0,1.0,2013-09-12,92.0,133.0,27.0,421.0,13.0,195.0,71.0,2.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
1247,Graduation,Single,68118.0,0.0,1.0,2013-10-18,51.0,595.0,23.0,123.0,10.0,23.0,154.0,2.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
1248,PhD,Partner,55158.0,1.0,1.0,2012-07-30,72.0,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0
1249,UnderGraduate,Partner,62972.0,0.0,1.0,2012-08-03,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,2
1250,Graduation,Partner,74190.0,0.0,1.0,2014-05-12,49.0,151.0,81.0,86.0,168.0,91.0,64.0,2.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2
1251,Graduation,Partner,39356.0,1.0,1.0,2014-03-19,21.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,2
1252,Graduation,Partner,76653.0,0.0,0.0,2013-08-16,91.0,736.0,63.0,946.0,219.0,189.0,126.0,1.0,4.0,7.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,55.0,1
1253,PhD,Single,35860.0,1.0,1.0,2014-05-19,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1
1254,PhD,Single,90687.0,0.0,0.0,2013-05-22,98.0,982.0,17.0,672.0,23.0,34.0,51.0,1.0,6.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,2
1255,Master,Partner,73450.0,0.0,0.0,2013-12-05,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,2
1256,Graduation,Partner,31454.0,1.0,1.0,2013-07-06,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2
1257,Graduation,Single,47139.0,1.0,1.0,2014-03-06,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,1
1258,Graduation,Single,83829.0,0.0,0.0,2013-10-08,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,49.0,0
1259,PhD,Partner,53378.0,1.0,1.0,2012-09-24,41.0,489.0,6.0,152.0,8.0,6.0,132.0,10.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,1
1260,Graduation,Partner,19656.0,1.0,0.0,2013-02-08,94.0,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
1261,PhD,Partner,45579.0,0.0,1.0,2013-08-20,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1
1262,UnderGraduate,Single,85485.0,0.0,0.0,2014-06-21,73.0,630.0,26.0,611.0,44.0,18.0,54.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1
1263,Graduation,Partner,55956.0,0.0,0.0,2014-04-07,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0
1264,Master,Single,64191.0,0.0,1.0,2013-01-22,30.0,420.0,15.0,186.0,151.0,38.0,15.0,3.0,5.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
1265,Graduation,Single,38808.0,1.0,0.0,2012-08-26,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1
1266,Master,Partner,57183.0,1.0,1.0,2013-03-19,51.0,464.0,5.0,64.0,7.0,0.0,70.0,8.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2
1267,Master,Single,23748.0,1.0,0.0,2012-11-21,97.0,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
1268,Graduation,Partner,66303.0,0.0,1.0,2013-02-26,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0
1269,Master,Partner,37368.0,1.0,0.0,2013-12-16,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,1
1270,Graduation,Partner,40800.0,1.0,2.0,2013-01-01,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2
1271,Graduation,Single,71847.0,0.0,0.0,2012-09-21,95.0,737.0,21.0,106.0,55.0,63.0,210.0,0.0,6.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,2
1272,Graduation,Partner,46149.0,0.0,1.0,2013-11-29,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2
1273,Graduation,Partner,78687.0,0.0,0.0,2012-08-09,13.0,817.0,185.0,687.0,145.0,55.0,241.0,1.0,4.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,2
1274,UnderGraduate,Single,49118.0,0.0,0.0,2012-08-18,90.0,620.0,54.0,239.0,99.0,98.0,119.0,2.0,9.0,7.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,53.0,0
1275,PhD,Partner,37633.0,1.0,1.0,2012-09-20,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2
1276,Master,Partner,39767.0,0.0,0.0,2013-07-21,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
1277,UnderGraduate,Partner,26997.0,0.0,0.0,2012-11-05,89.0,7.0,23.0,78.0,133.0,49.0,144.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
1278,Graduation,Single,33986.0,1.0,0.0,2013-03-14,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1
1279,PhD,Partner,57091.0,0.0,1.0,2012-11-23,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,2
1280,UnderGraduate,Partner,46831.0,1.0,1.0,2013-06-08,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1
1281,Master,Partner,83151.0,0.0,0.0,2013-02-10,80.0,968.0,147.0,842.0,137.0,42.0,210.0,1.0,5.0,7.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,52.0,1
1282,Graduation,Partner,52531.0,0.0,0.0,2012-12-30,68.0,283.0,112.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
1283,Graduation,Partner,15759.0,0.0,0.0,2013-09-05,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2
1284,Graduation,Single,22804.0,1.0,0.0,2013-07-31,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2
1285,UnderGraduate,Partner,43050.0,1.0,0.0,2014-03-18,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
1286,PhD,Single,42997.0,1.0,1.0,2013-12-07,91.0,4.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2
1287,PhD,Single,48918.0,1.0,1.0,2014-04-12,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
1288,Master,Partner,60033.0,0.0,1.0,2014-03-29,28.0,62.0,1.0,57.0,19.0,11.0,48.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1
1289,PhD,Partner,34043.0,1.0,0.0,2013-10-25,97.0,20.0,2.0,14.0,3.0,0.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1
1290,Graduation,Partner,57811.0,0.0,1.0,2013-06-24,49.0,545.0,7.0,114.0,37.0,21.0,78.0,5.0,7.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0
1291,Graduation,Partner,78569.0,0.0,0.0,2014-02-19,14.0,558.0,79.0,622.0,207.0,175.0,95.0,1.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,78.0,0
1292,Graduation,Single,7500.0,1.0,1.0,2012-12-27,5.0,6.0,5.0,4.0,13.0,4.0,25.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
1293,Graduation,Partner,94384.0,0.0,0.0,2013-03-04,62.0,1111.0,24.0,790.0,160.0,45.0,172.0,0.0,5.0,8.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,71.0,0
1294,UnderGraduate,Partner,23148.0,0.0,0.0,2014-02-18,83.0,4.0,6.0,8.0,6.0,3.0,10.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
1295,Graduation,Single,44267.0,1.0,1.0,2013-02-25,48.0,183.0,5.0,65.0,3.0,5.0,49.0,5.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
1296,Graduation,Partner,71626.0,0.0,0.0,2012-11-01,94.0,546.0,72.0,376.0,94.0,145.0,72.0,1.0,5.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0
1297,Graduation,Partner,60894.0,0.0,1.0,2013-06-28,61.0,606.0,7.0,155.0,10.0,0.0,54.0,5.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2
1298,Graduation,Partner,50200.0,1.0,1.0,2013-04-03,70.0,266.0,6.0,51.0,8.0,6.0,64.0,6.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1
1299,PhD,Partner,81051.0,0.0,0.0,2014-05-23,43.0,1142.0,29.0,249.0,38.0,29.0,14.0,1.0,5.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,59.0,0
1300,Graduation,Partner,65169.0,0.0,0.0,2014-01-14,23.0,1074.0,0.0,69.0,0.0,0.0,46.0,1.0,10.0,4.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,42.0,0
1301,Graduation,Partner,59868.0,0.0,1.0,2013-07-22,37.0,771.0,51.0,154.0,54.0,10.0,154.0,7.0,11.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1
1302,PhD,Partner,65695.0,0.0,1.0,2014-01-31,50.0,371.0,32.0,189.0,0.0,58.0,6.0,2.0,5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
1303,Master,Single,64857.0,0.0,0.0,2012-11-23,78.0,556.0,14.0,717.0,210.0,0.0,43.0,1.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2
1304,Master,Partner,45143.0,0.0,1.0,2013-08-26,74.0,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1
1305,UnderGraduate,Partner,74805.0,0.0,1.0,2013-11-06,14.0,209.0,162.0,209.0,41.0,162.0,37.0,5.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2
1306,UnderGraduate,Partner,59060.0,1.0,0.0,2014-01-11,77.0,35.0,40.0,111.0,36.0,40.0,12.0,3.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2
1307,PhD,Single,27238.0,1.0,1.0,2013-04-20,39.0,37.0,0.0,17.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2
1308,Graduation,Partner,47009.0,0.0,1.0,2013-10-01,89.0,171.0,45.0,73.0,59.0,10.0,90.0,4.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2
1309,UnderGraduate,Partner,46094.0,1.0,1.0,2014-06-10,62.0,12.0,2.0,20.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2
1310,Graduation,Partner,40321.0,1.0,1.0,2013-07-29,59.0,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2
1311,Graduation,Partner,37235.0,1.0,0.0,2014-02-01,68.0,20.0,2.0,9.0,4.0,6.0,20.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1
1312,Master,Partner,81843.0,0.0,0.0,2013-04-22,13.0,779.0,86.0,537.0,34.0,69.0,138.0,1.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
1313,Master,Partner,46692.0,0.0,1.0,2013-06-06,37.0,170.0,6.0,97.0,24.0,12.0,88.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1
1314,Graduation,Partner,77382.0,0.0,1.0,2014-01-07,36.0,491.0,48.0,231.0,112.0,105.0,134.0,2.0,5.0,7.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0
1315,Graduation,Single,37774.0,2.0,0.0,2012-09-03,28.0,173.0,8.0,107.0,7.0,2.0,176.0,4.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,47.0,0
1316,UnderGraduate,Partner,18393.0,1.0,0.0,2014-03-29,2.0,7.0,10.0,13.0,16.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2
1317,Master,Partner,72828.0,0.0,1.0,2013-02-14,17.0,1205.0,0.0,235.0,19.0,14.0,205.0,6.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
1318,Graduation,Partner,24711.0,0.0,0.0,2014-04-18,86.0,10.0,7.0,25.0,6.0,3.0,7.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
1319,PhD,Partner,45503.0,1.0,0.0,2013-09-25,54.0,97.0,4.0,44.0,6.0,1.0,18.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
1320,Master,Single,6560.0,0.0,0.0,2013-12-12,2.0,67.0,11.0,26.0,4.0,3.0,262.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1
1321,PhD,Partner,71604.0,0.0,0.0,2013-11-17,3.0,345.0,53.0,528.0,98.0,75.0,97.0,1.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,79.0,2
1322,Graduation,Partner,27244.0,1.0,0.0,2014-03-07,84.0,6.0,5.0,17.0,3.0,24.0,46.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1
1323,Graduation,Partner,48752.0,1.0,1.0,2012-12-12,8.0,73.0,57.0,100.0,71.0,15.0,0.0,5.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,2
1324,Graduation,Partner,71434.0,0.0,1.0,2013-09-18,4.0,711.0,36.0,217.0,172.0,96.0,168.0,3.0,7.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,62.0,0
1325,Graduation,Single,90842.0,0.0,0.0,2013-07-29,57.0,774.0,70.0,118.0,182.0,187.0,93.0,1.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2
1326,Master,Partner,88097.0,1.0,0.0,2012-08-18,24.0,163.0,0.0,480.0,0.0,126.0,75.0,1.0,6.0,5.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,46.0,0
1327,Graduation,Partner,51948.0,0.0,1.0,2013-09-17,51.0,82.0,33.0,54.0,71.0,30.0,41.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
1328,Graduation,Partner,71853.0,0.0,0.0,2013-05-08,29.0,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2
1329,Master,Partner,35876.0,0.0,0.0,2014-04-20,13.0,66.0,2.0,40.0,4.0,3.0,14.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1
1330,Graduation,Single,40049.0,0.0,1.0,2013-10-16,23.0,13.0,6.0,7.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0
1331,Graduation,Single,39660.0,1.0,0.0,2012-08-08,36.0,139.0,13.0,78.0,20.0,13.0,36.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,2
1332,Graduation,Partner,50127.0,0.0,1.0,2014-05-29,88.0,274.0,0.0,21.0,4.0,6.0,15.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,1
1333,Master,Partner,43263.0,0.0,1.0,2012-11-21,2.0,262.0,6.0,61.0,0.0,10.0,102.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1
1334,Master,Partner,62845.0,1.0,1.0,2012-10-01,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,11.0,3.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,75.0,1
1335,Graduation,Partner,18929.0,0.0,0.0,2013-02-16,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2
1336,UnderGraduate,Single,24367.0,1.0,0.0,2013-03-20,58.0,2.0,4.0,2.0,0.0,11.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1
1337,Graduation,Single,33249.0,1.0,0.0,2013-02-20,11.0,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
1338,UnderGraduate,Partner,26887.0,0.0,1.0,2013-02-10,27.0,6.0,7.0,4.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
1339,PhD,Partner,50150.0,0.0,0.0,2013-06-20,32.0,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
1340,Graduation,Partner,62061.0,0.0,1.0,2013-08-31,12.0,641.0,7.0,84.0,0.0,30.0,38.0,3.0,10.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0
1341,PhD,Single,85696.0,0.0,0.0,2013-05-03,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,2
1342,PhD,Partner,76542.0,0.0,0.0,2013-03-30,91.0,794.0,73.0,573.0,0.0,29.0,14.0,1.0,4.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2
1343,Graduation,Single,70515.0,0.0,0.0,2013-10-21,12.0,420.0,0.0,452.0,182.0,64.0,140.0,1.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0
1344,Graduation,Partner,18227.0,1.0,0.0,2012-11-08,21.0,1.0,2.0,7.0,4.0,3.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
1345,Graduation,Partner,69139.0,0.0,1.0,2014-01-27,23.0,86.0,12.0,75.0,33.0,15.0,6.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
1346,Graduation,Partner,69109.0,0.0,0.0,2012-11-09,10.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,0
1347,Graduation,Single,69627.0,0.0,1.0,2013-03-17,35.0,231.0,161.0,215.0,171.0,30.0,53.0,2.0,8.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2
1348,Graduation,Partner,38136.0,1.0,0.0,2013-04-22,69.0,8.0,15.0,27.0,0.0,20.0,33.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,2
1349,PhD,Single,62159.0,0.0,0.0,2014-04-28,68.0,182.0,17.0,259.0,77.0,70.0,29.0,1.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1
1350,Graduation,Single,80695.0,0.0,0.0,2013-12-29,85.0,557.0,129.0,984.0,193.0,37.0,18.0,1.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1
1351,Master,Single,33316.0,1.0,1.0,2013-10-04,34.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1
1352,Graduation,Partner,58554.0,1.0,1.0,2012-09-26,55.0,368.0,24.0,68.0,38.0,0.0,88.0,6.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
1353,UnderGraduate,Partner,17256.0,1.0,0.0,2013-11-23,10.0,6.0,4.0,14.0,8.0,8.0,22.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0
1354,Graduation,Single,53034.0,1.0,1.0,2013-05-30,30.0,160.0,15.0,196.0,15.0,11.0,50.0,8.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1
1355,UnderGraduate,Partner,52203.0,0.0,0.0,2012-07-31,36.0,488.0,21.0,238.0,56.0,108.0,28.0,1.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1
1356,UnderGraduate,Single,59601.0,0.0,1.0,2013-07-25,14.0,691.0,7.0,69.0,0.0,7.0,23.0,4.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0
1357,Master,Single,75154.0,0.0,1.0,2012-09-04,79.0,543.0,10.0,205.0,160.0,143.0,82.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,1
1358,Graduation,Single,47025.0,0.0,1.0,2013-11-07,52.0,254.0,7.0,108.0,20.0,0.0,26.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1
1359,Graduation,Partner,37971.0,1.0,0.0,2013-11-25,97.0,5.0,4.0,10.0,2.0,2.0,7.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
1360,Master,Single,41335.0,1.0,0.0,2013-12-26,24.0,112.0,19.0,21.0,16.0,14.0,5.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2
1361,Graduation,Partner,67267.0,0.0,1.0,2014-05-13,0.0,134.0,11.0,59.0,15.0,2.0,30.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
1362,Graduation,Single,57338.0,0.0,1.0,2014-04-29,96.0,143.0,6.0,52.0,11.0,8.0,17.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2
1363,UnderGraduate,Partner,50523.0,1.0,1.0,2013-12-25,89.0,51.0,4.0,24.0,4.0,7.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1
1364,Master,Single,35791.0,2.0,1.0,2013-05-06,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2
1365,PhD,Single,50611.0,0.0,1.0,2012-10-04,98.0,459.0,0.0,24.0,6.0,0.0,4.0,6.0,4.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,1
1366,PhD,Partner,56242.0,0.0,1.0,2013-03-03,72.0,689.0,8.0,167.0,11.0,8.0,88.0,5.0,8.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2
1367,Graduation,Single,48904.0,0.0,1.0,2012-12-02,1.0,283.0,10.0,38.0,0.0,13.0,27.0,4.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
